Gene_name,MAPS_logFC,MAPS_pValue,MAPS_FDR,Pulse_logFC,Pulse_pValue,Pulse_FDR,MFE,MFE_pValue,combi_2pvals,combi_3pvals
RUF_107c.47,2.68,0.0147742365,0.047807575,0.2442016,0.29208043100000003,0.867311043,-0.699999988079071,0.96916963551658,0.0751187808633606,0.08981407952391543
guaC,2.68,0.002442425,0.010510817,0.076268218,0.706533904,0.980552058,-4.1599998474121085,0.4702521008403362,0.00892341497780772,0.027136238653371784
STnc640,2.68,0.0007555825,0.003896714,-0.284664617,0.263540112,0.865346655,-0.8899999856948853,0.9039669168325931,0.005661555040033181,0.008423551835496501
cbiG,2.68,0.00114494,0.005525606999999999,-0.227042343,0.312535507,0.884831165,-10.600000381469727,0.052752954742000584,0.000647147070390067,0.0013409792881142525
cysI,2.67,0.011462541000000001,0.03871639,0.13670099800000002,0.580731789,0.963536152,-5.400000095367432,0.5205573009151755,0.03652659209389045,0.0786977813127141
pfkA,2.67,0.0017229185,0.007787886,0.119300932,0.629792543,0.97404575,-4.96999979019165,0.39676580999133704,0.005665735551092707,0.016698144561117376
scsA,2.67,0.0052725165,0.020117639,-0.34962476,0.165513486,0.7656059690000001,-1.9600000381469729,0.8420831583368332,0.028491371922814566,0.02516898301942258
prlA,2.66,0.00072005,0.003742352,0.265572063,0.120790026,0.6852365020000001,-1.0299999713897705,0.9605834885164494,0.005724525163492506,0.004551381331767675
STnc290,2.66,0.0009822755,0.004867922,-0.269414592,0.250564773,0.8648117390000001,-9.640000343322754,0.12600500856728614,0.001237353969312804,0.002024045980494349
lpxK,2.66,0.00984034,0.034053277,0.07490563900000001,0.760571353,0.980552058,-5.389999866485597,0.4868066774367259,0.03037630031983507,0.08153211907202154
rho,2.65,0.000538292,0.002918397,0.205253027,0.29728368,0.867311043,-5.679999828338622,0.4305475504322767,0.00217154927730226,0.003892673668275757
pepQ,2.65,0.001951038,0.008654223,0.08062863099999999,0.7159123270000001,0.980552058,-6.489999771118164,0.2934502320783909,0.0048467405334992365,0.01607431190185843
trxB,2.65,0.0014444,0.00672438,0.17122891399999998,0.435950013,0.951670844,-3.8199999332427983,0.6726954492415402,0.007711454403255813,0.016489382020256335
hutI,2.64,0.0044478075,0.017431773,0.09399851,0.6841809640000001,0.980552058,-9.5,0.19188286668379145,0.006884175439411253,0.021117645410948828
aarF,2.64,0.001719903,0.0077822759999999986,-0.232929443,0.293424668,0.867311043,-0.5199999809265137,0.981226533166458,0.012462086545179232,0.01860469223145692
rseA,2.63,0.0037172755,0.014935335,-0.297182683,0.156978457,0.759356219,-4.4099998474121085,0.6061908856405847,0.01598845214717667,0.014334683198504772
rnfC,2.62,0.004178119,0.016507505,-0.38886365,0.100017398,0.649844828,-3.109999895095825,0.7739189189189191,0.021775149110194635,0.01336648868774186
rplW,2.62,0.0032264334999999996,0.013240413,0.235032051,0.277629685,0.865346655,-1.4199999570846558,0.9252647503782148,0.02034202865245282,0.02757343031911015
gyrB,2.62,0.001018786,0.005013338,0.084362454,0.655895186,0.978681937,-2.5999999046325684,0.8257887517146777,0.0067981913124786734,0.020220748240619764
ecnR,2.62,0.011577717,0.038991757,-0.132094772,0.609496068,0.97404575,-5.929999828338622,0.4475768559538193,0.03245217705272336,0.07369484810701994
ileS,2.61,0.0026298515,0.011165574,0.059995413,0.75494208,0.980552058,-1.7400000095367432,0.8600762687004987,0.016040211903709394,0.047262786927122505
fabZ,2.61,0.0038715209999999993,0.015472361,0.153143447,0.475596049,0.951670844,-0.5600000023841858,0.9640561075394506,0.02459893868637272,0.04862532040006895
groES,2.61,0.00148786,0.006889372,0.272796714,0.15717976,0.759356219,-5.6500000953674325,0.2867559523809524,0.0037372815753534913,0.0038080716573613447
dnaB,2.61,0.0049018345,0.018951799,-0.151091383,0.497811638,0.951670844,-6.9000000953674325,0.3466187050359712,0.012535169190936089,0.028000303700745206
topB,2.6,0.0016527045,0.007519493,-0.16709152900000002,0.457102368,0.951670844,-4.389999866485597,0.4840257987100645,0.006504374038827841,0.014709754092282435
dctA,2.6,0.0008461505,0.004276983,0.126608016,0.424339291,0.951670844,-8.329999923706055,0.22288755821689954,0.0018059806688779493,0.004395588030518011
glpC,2.6,0.000494381,0.00271744,0.112553935,0.639418454,0.974581643,-5.53000020980835,0.5477217578862227,0.002495048660270916,0.008167402338311078
SL1344_P1_0060,2.6,0.0026889005,0.011384127,-0.067266159,0.774607644,0.980552058,-4.230000019073486,0.6615405552531302,0.013041940763125164,0.040348392477589964
ftsK,2.6,0.004510413,0.017657953,-0.062820143,0.753187043,0.980552058,-2.5999999046325684,0.7883856929144567,0.02360839731626667,0.06551377470590546
rfbD,2.6,0.0016477475,0.007498831999999999,0.077231721,0.7402828659999999,0.980552058,-0.6299999952316284,0.964050854888207,0.011826406895494154,0.0358638199297424
SL1344_P1_0064,2.6,0.003054383,0.01263786,-0.109687017,0.669191698,0.980552058,-4.440000057220459,0.6245733788395904,0.013853358784228576,0.03812588097025207
mltB,2.6,0.0060274385,0.022503101,-0.234182119,0.346488187,0.903446758,-7.239999771118164,0.20978820835718373,0.009702511152702683,0.01692607994570849
serS,2.59,0.001029399,0.005058664,0.017806723,0.937292062,0.990289457,-2.6800000667572017,0.7532937599536702,0.006329202151710559,0.024959108073332615
rnhB,2.59,0.0034892770000000003,0.014142115,0.172192283,0.507912142,0.957964143,-2.640000104904175,0.7909722222222222,0.019022903459573907,0.04086583042401349
parB,2.58,0.0011503,0.00554999,0.230926659,0.28818533,0.867311043,-3.5699999332427983,0.5351941747572816,0.00516692765619957,0.008327223753047033
ackA,2.58,0.0008811335,0.004436406,0.160021009,0.460281278,0.951670844,-1.5199999809265137,0.8748139327180708,0.006296157033137348,0.014368323808969873
fliH,2.58,0.0077853225,0.027960824,0.055885729,0.7861246140000001,0.980552058,-2.9800000190734863,0.6941798941798942,0.03361837124356331,0.09080588837594003
SL1344_2492,2.58,0.004670155,0.0181886,0.204190869,0.420700001,0.951056142,-2.5799999237060547,0.7766489764973464,0.024008779881290448,0.043509532491355404
SL1344_2370,2.57,0.00356442,0.014411058,-0.036041487,0.8506848140000001,0.988871448,-4.150000095367432,0.5107413010590015,0.0133053645387148,0.04398704907155248
nrdA,2.57,0.0017074395000000002,0.0077392480000000015,0.298997935,0.194396629,0.811785922,-7.489999771118164,0.3387798128870734,0.004890856838051705,0.005783707550830724
glpQ,2.57,0.000929535,0.004644354,0.19998488600000006,0.275551266,0.865346655,-0.4900000095367432,0.9751672862453532,0.0072570306311923885,0.01091464661740527
cycA,2.57,0.0028842125,0.012044259,-0.092760803,0.703559652,0.980552058,-2.289999961853028,0.8831052564266529,0.017760198742889578,0.0489640841345644
galK,2.57,0.0013386285,0.0063084790000000005,-0.19353188,0.433576113,0.951670844,-3.990000009536743,0.6351370747811109,0.0068612361181590985,0.014802727398444768
SL1344_0942,2.56,0.00081352,0.004139888,0.37785053,0.086167455,0.630120645,-0.18000000715255735,0.9937391767683496,0.0065647647486259605,0.003927599053869762
SL1344_0757,2.55,0.0027203905,0.011488819,-0.12825835900000002,0.575685011,0.962498387,-2.9500000476837163,0.6898062118396602,0.01365808338894624,0.03366045737085241
sipB,2.55,0.001590233,0.007279321,0.198020076,0.1869556,0.795653185,-3.0699999332427983,0.8259000537345513,0.010027812035325859,0.010768770700925086
SL1344_1712,2.55,0.002905364,0.012124165,-0.009854763,0.962527737,0.991822998,-0.6800000071525574,0.943685488767456,0.018915767942975892,0.06482312231909959
cpxA,2.55,0.0025924505,0.011037954,-0.133390171,0.5902575729999999,0.969167916,-4.260000228881837,0.6178551216751557,0.011911724513885596,0.030454321886614656
ppiB,2.54,0.0024270665,0.010454698,-0.050140398,0.8055289090000001,0.980552058,-4.559999942779541,0.4804819277108434,0.009042460838971733,0.030306920360983515
SL1344_0555,2.54,0.00083296,0.004222141,0.013572389,0.95104138,0.991822998,-5.4099998474121085,0.3978462005156985,0.0029865575748198913,0.01309943464817397
SL1344_1425,2.54,0.010730416000000001,0.036731822,0.1132183,0.6303621220000001,0.97404575,-5.96999979019165,0.5149110456930757,0.03424764821110418,0.07898168455990415
spoT,2.54,0.00148281,0.006867752,0.044828991,0.8047653220000001,0.980552058,-11.5,0.02018984480940184,0.0003417805582382028,0.001642414757762407
glyA,2.53,0.0012302115,0.005873019,0.051745326,0.783109341,0.980552058,-8.439999580383299,0.2403131634819533,0.0026980870884967347,0.010280797059649198
SL1344_3319,2.53,0.003202289,0.013159292,0.077048224,0.673978315,0.980552058,-3.3299999237060547,0.8625451729478575,0.0190358528650731,0.05034754818399941
ptsP,2.53,0.000642417,0.003394612,-0.15668584900000002,0.345493128,0.903446758,-9.050000190734863,0.2313960639606396,0.0014588629870699887,0.0030635906827658466
hrpA,2.53,0.0008253465,0.004194154,0.127457083,0.566818417,0.962120616,-2.1800000667572017,0.7733067117186301,0.0053336856394693025,0.01458777136179221
basS,2.52,0.010158992,0.035008255,-0.261101219,0.247374864,0.861158581,-5.8499999046325675,0.40336015812508813,0.026624286159340992,0.03209194472290073
gpmA,2.52,0.009257512,0.03234034,0.0410454,0.83255398,0.988381068,-6.460000038146973,0.3060987976242214,0.019456749572812182,0.059799586623516136
yieG,2.52,0.0097150955,0.033658207999999995,-0.364528748,0.095333907,0.641725258,-3.369999885559082,0.7436752849596886,0.04284514382109777,0.023958460507976544
osmY,2.52,0.0120069275,0.040223765,0.150827362,0.610388875,0.97404575,-5.519999980926514,0.40138504155124655,0.030531414919162492,0.07005977600843606
msbB,2.52,0.0045790015,0.017907041999999998,-0.092042093,0.694821475,0.980552058,-10.710000038146973,0.03941391941391941,0.0017361667885095807,0.006312609096927507
hisS,2.52,0.00180843,0.008097314,0.057573745,0.777342619,0.980552058,-7.329999923706055,0.3312736975143941,0.005044362014657701,0.017743718002917876
SL1344_2967,2.51,0.0026264085,0.011156208,-0.219001837,0.432010296,0.951670844,-5.5900001525878915,0.3670668953687822,0.007658889707918564,0.016274775180700578
SL1344_0459,2.51,0.0062192025,0.023085269,0.388165762,0.092613102,0.639651301,-1.3300000429153442,0.9453687933970916,0.03607797079413018,0.02001514909006258
miaA,2.51,0.004231527,0.016696576,0.243658803,0.18006894899999998,0.788094051,-3.5999999046325684,0.7338392736143109,0.021037078018914527,0.020427371802575253
rstA,2.51,0.001620602,0.007392076,-0.207538269,0.270537604,0.865346655,-4.349999904632568,0.4881635053668578,0.006441338309992971,0.009662403319751784
SL1344_1156,2.51,0.004661725,0.01815969,-0.036476409,0.871919289,0.988871448,-0.3400000035762787,0.9860226958206476,0.029337336758464536,0.08717829558554882
rplL,2.51,0.001299471,0.006150859,0.252615102,0.352225504,0.909034063,-4.789999961853027,0.4230338650993563,0.004675975916054125,0.008925609194321267
nuoL,2.5,0.0018999705,0.008459321,-0.083841916,0.667867989,0.980552058,-2.5899999141693115,0.9292955892034231,0.01295842259556322,0.03593800825478694
cbiP,2.5,0.001118566,0.005422987,-0.279549648,0.214660122,0.840851232,-4.099999904632568,0.7358515573227303,0.006669102066622493,0.008299974475143742
SL1344_2304,2.5,0.0036545095,0.01470936,0.27452946300000003,0.319195785,0.8886253040000001,-5.349999904632568,0.5,0.013347987364268649,0.02109913311251725
srfC,2.5,0.0021765120000000002,0.00952092,0.086361903,0.71208447,0.980552058,-9.40999984741211,0.1696226163488465,0.00328730697636576,0.011363121763688857
SL1344_3180,2.49,0.002126235,0.009332672,-0.25442601800000003,0.218584136,0.844215608,-4.150000095367432,0.6631709672968125,0.010665849727813483,0.01287294713735799
yijO,2.49,0.0162962535,0.051930212,0.022466955,0.924224756,0.990289457,-4.630000114440918,0.6216727469260911,0.05665383404182615,0.15524197553998978
aspA,2.49,0.001743463,0.007870889,0.6135055739999999,0.00330504,0.090227123,-13.229999542236328,0.013144876325088341,0.00026776025363211924,1.1498551108490981e-05
FnrS,2.49,0.005428315,0.02059016,-0.644506082,0.008769611,0.188337843,-1.3400000333786009,0.881282374352513,0.030341765996456552,0.0025956901703671933
efp,2.49,0.0043496505,0.017091635,-0.03238573,0.8891986409999999,0.989070004,-4.179999828338623,0.5819742489270386,0.01766650480395536,0.05780233702691002
SL1344_P1_0061,2.49,0.002035641,0.008969946999999999,-0.13747247199999998,0.471851092,0.951670844,-6.4099998474121085,0.4753444058194927,0.007683625483791826,0.01747471836728342
rumA,2.48,0.0017784845,0.007989009,0.000491828,0.998511536,0.999668167,-3.369999885559082,0.6521264994547438,0.008999455885040917,0.03545613698082636
cueR,2.48,0.0040237575,0.015999247,0.011501027,0.961853578,0.991822998,-8.9399995803833,0.12186010562926705,0.004226898404220724,0.017918136355767077
ftsQ,2.48,0.0028006055,0.011776904,-0.451223382,0.019078978,0.315765844,-7.050000190734862,0.21644640234948606,0.005096970949624359,0.0008902692786617208
pitA,2.48,0.009870034,0.034136391,0.224833775,0.266721607,0.865346655,-5.6500000953674325,0.4363790425081203,0.027769855325738755,0.03524377773230009
SL1344_3545,2.48,0.003449265,0.013998816,0.486819199,0.031615184,0.410315052,-4.5,0.5490013315579227,0.013765420307068022,0.003472069541884898
cysK,2.48,0.0040759185,0.016171008,0.289314031,0.1254246,0.6983517840000001,-7.739999771118164,0.2682406295851674,0.008548209503575602,0.006781269885340097
SL1344_3156,2.48,0.0032960545000000003,0.013483181,0.078605458,0.7505523359999999,0.980552058,-4.389999866485597,0.3162340654277377,0.008199240733432004,0.026393670638144878
trpS,2.47,0.0052076915,0.019903974,0.065228578,0.787108653,0.980552058,-11.670000076293945,0.02469135802469136,0.0012805675576173276,0.005313822441997631
menC,2.47,0.002503514,0.010725406000000002,0.162443209,0.5508350160000001,0.962120616,-8.130000114440918,0.2401752897936104,0.005060659280381466,0.013617579997811248
SL1344_3012,2.45,0.009087943,0.03182809,-0.018784575,0.940335831,0.990289457,-7.21999979019165,0.08611066815499921,0.006380227955740945,0.025195393100005667
acpP,2.45,0.0011217775,0.0054356330000000005,0.062221201,0.691215776,0.980552058,-7.46999979019165,0.21906614785992215,0.002288172142608947,0.008044022736715966
SL1344_0777,2.45,0.0033370584999999997,0.013628018,0.066711884,0.77293214,0.980552058,-1.1200000047683716,0.9504713662586184,0.02142048843100075,0.061478619633171125
STnc500,2.44,0.005177753,0.019814735,-0.544777626,0.0027577540000000003,0.081557172,-13.510000228881836,0.01494652750934158,0.0008100088562537656,2.8667730417067208e-05
ivbL,2.44,0.006240012,0.023152986,0.033230184,0.854837848,0.988871448,-4.96999979019165,0.6408094435075885,0.026078437053808,0.07794229654643302
yciA,2.44,0.027843142,0.082086989,-0.427427293,0.144064581,0.745361281,-7.320000171661378,0.2338109672085974,0.03928420791180069,0.03027018533536088
ispA,2.43,0.0030752970000000003,0.012706907,0.202027819,0.444747761,0.951670844,-13.649999618530273,0.00847457627118644,0.00030114555078377374,0.0008919249667466378
ybdG,2.43,0.0130094795,0.042912965,0.045842231,0.858246995,0.988871448,-1.6399999856948853,0.9043490619670268,0.06403298918750235,0.16311998970630298
flgC,2.43,0.003885673,0.015522041,0.320380335,0.165191129,0.7656059690000001,-10.890000343322754,0.04050845090096382,0.0015357304773051508,0.001749543918452912
greA,2.42,0.002868585,0.011995962,0.18008433,0.506846572,0.957964143,-8.159999847412111,0.3296231728577176,0.007530132489301089,0.018141148590864443
nuoG,2.42,0.004861216,0.018818957,0.248226974,0.146990595,0.745361281,-9.149999618530273,0.06166134185303514,0.0027314831004284093,0.0027022143504253143
mrp,2.42,0.002968856,0.012349126,0.069306093,0.785450984,0.980552058,-10.970000267028807,0.03880853501360447,0.0011600841952588842,0.004855180085702746
phsA,2.41,0.00285579,0.011963408,-0.051230595,0.857986551,0.988871448,-3.5299999713897705,0.8094594594594594,0.016342865776659363,0.05272883540742526
yhjO,2.41,0.0115263025,0.038873528,-0.127515941,0.5350422770000001,0.961340236,-10.59000015258789,0.0959915611814346,0.008637459706758192,0.021340815542344526
SL1344_1221,2.41,0.0013778775,0.006456341,0.20775858,0.190713719,0.803849412,-6.039999961853027,0.33744266055045874,0.004032817017896328,0.0047759541646886245
tolQ,2.41,0.008845015500000001,0.031110174,0.213917938,0.398103469,0.933912428,-1.2999999523162842,0.8581704456606724,0.04463880202083584,0.07141429726891264
yfiA,2.4,0.001184454,0.005694976,0.35195106200000004,0.17796448399999998,0.787748126,-4.2100000381469735,0.7351551525986464,0.00700624260327457,0.007476869286480481
sucD,2.4,0.0027877125,0.011733629,-0.080220273,0.662717071,0.979149546,-1.9700000286102293,0.8424432710146996,0.016566205659187584,0.04414843053808823
SL1344_1647,2.39,0.0035297320000000007,0.014296445,0.249475745,0.244617722,0.861158581,-6.230000019073486,0.25744211686879825,0.007272788159713618,0.009955826091000942
SL1344_3575,2.39,0.0034267515,0.013926244,0.013123295,0.955872077,0.991822998,-4.699999809265137,0.4898255813953488,0.012403938569682327,0.0451481153724596
sopD,2.39,0.0054069375,0.020526337,-0.13699172099999998,0.5737794310000001,0.962120616,-2.720000028610229,0.6650218525306639,0.023832537063910454,0.05426404839245599
SL1344_1025,2.38,0.0117972965,0.039617131,0.034617787000000004,0.865086012,0.988871448,-0.9100000262260436,0.9693328326448868,0.06256402530485494,0.16094918215535717
ogt,2.38,0.011152964,0.037833673,-0.150105344,0.51374704,0.957964143,-8.729999542236326,0.2509591215769282,0.019252537915963763,0.0416429747259939
